Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
.,com.thealgorithms.dynamicprogramming,BoundaryFill,main,5,1,1,70,0,com.thealgorithms.dynamicprogramming.BoundaryFill,com.thealgorithms.dynamicprogramming.BoundaryFill
.,com.thealgorithms.dynamicprogramming,BruteForceKnapsack,knapSack,11,3,4,9,0,com.thealgorithms.dynamicprogramming.BruteForceKnapsack,com.thealgorithms.dynamicprogramming.BruteForceKnapsack
.,com.thealgorithms.dynamicprogramming,BruteForceKnapsack,main,7,1,1,30,0,com.thealgorithms.dynamicprogramming.BruteForceKnapsack,com.thealgorithms.dynamicprogramming.BruteForceKnapsack
.,com.thealgorithms.dynamicprogramming,CatalanNumber,findNthCatalan,12,3,1,15,0,,
.,com.thealgorithms.dynamicprogramming,CatalanNumber,main,7,1,1,47,0,com.thealgorithms.dynamicprogramming.CatalanNumber,com.thealgorithms.dynamicprogramming.CatalanNumber
.,com.thealgorithms.dynamicprogramming,ClimbingStairs,numberOfWays,14,3,1,10,0,,
.,com.thealgorithms.dynamicprogramming,CoinChange,main,6,1,1,9,0,com.thealgorithms.dynamicprogramming.CoinChange,com.thealgorithms.dynamicprogramming.CoinChange
.,com.thealgorithms.dynamicprogramming,CoinChange,change,10,3,2,17,0,,
.,com.thealgorithms.dynamicprogramming,CoinChange,minimumCoins,18,6,2,40,0,,
.,com.thealgorithms.dynamicprogramming,CoinChange,printAmount,6,2,1,72,0,,
.,com.thealgorithms.dynamicprogramming,CountFriendsPairing,countFriendsPairing,13,4,2,20,0,,
.,com.thealgorithms.dynamicprogramming,DP,findWays,14,5,3,20,0,,
.,com.thealgorithms.dynamicprogramming,DP,main,7,1,1,45,0,com.thealgorithms.dynamicprogramming.DP,com.thealgorithms.dynamicprogramming.DP
.,com.thealgorithms.dynamicprogramming,DyanamicProgrammingKnapsack,knapSack,18,5,4,8,0,,
.,com.thealgorithms.dynamicprogramming,DyanamicProgrammingKnapsack,main,7,1,1,29,0,com.thealgorithms.dynamicprogramming.DyanamicProgrammingKnapsack,com.thealgorithms.dynamicprogramming.DyanamicProgrammingKnapsack
.,com.thealgorithms.dynamicprogramming,EditDistance,minDistance,29,6,2,29,0,,
.,com.thealgorithms.dynamicprogramming,EditDistance,main,11,1,1,70,0,com.thealgorithms.dynamicprogramming.EditDistance,com.thealgorithms.dynamicprogramming.EditDistance
.,com.thealgorithms.dynamicprogramming,EditDistance,editDistance,4,1,2,84,0,com.thealgorithms.dynamicprogramming.EditDistance,com.thealgorithms.dynamicprogramming.EditDistance
.,com.thealgorithms.dynamicprogramming,EditDistance,editDistance,25,5,3,89,0,com.thealgorithms.dynamicprogramming.EditDistance,com.thealgorithms.dynamicprogramming.EditDistance
.,com.thealgorithms.dynamicprogramming,EggDropping,minTrials,23,7,2,9,0,,
.,com.thealgorithms.dynamicprogramming,EggDropping,main,5,1,1,41,0,com.thealgorithms.dynamicprogramming.EggDropping,com.thealgorithms.dynamicprogramming.EggDropping
.,com.thealgorithms.dynamicprogramming,Fibonacci,main,9,1,1,14,0,com.thealgorithms.dynamicprogramming.Fibonacci,com.thealgorithms.dynamicprogramming.Fibonacci
.,com.thealgorithms.dynamicprogramming,Fibonacci,fibMemo,14,3,1,26,0,com.thealgorithms.dynamicprogramming.Fibonacci,com.thealgorithms.dynamicprogramming.Fibonacci
.,com.thealgorithms.dynamicprogramming,Fibonacci,fibBotUp,14,3,1,48,0,,
.,com.thealgorithms.dynamicprogramming,Fibonacci,fibOptimized,12,3,1,70,0,,
.,com.thealgorithms.dynamicprogramming,Fibonacci,fibBinet,6,1,1,96,0,,
.,com.thealgorithms.dynamicprogramming,FordFulkerson,main,15,1,1,14,0,com.thealgorithms.dynamicprogramming.FordFulkerson,com.thealgorithms.dynamicprogramming.FordFulkerson
.,com.thealgorithms.dynamicprogramming,FordFulkerson,networkFlow,42,9,2,32,0,,
.,com.thealgorithms.dynamicprogramming,KadaneAlgorithm,max_Sum,9,3,2,11,0,,
.,com.thealgorithms.dynamicprogramming,Knapsack,knapSack,21,6,4,8,0,,
.,com.thealgorithms.dynamicprogramming,Knapsack,main,6,1,1,32,0,com.thealgorithms.dynamicprogramming.Knapsack,com.thealgorithms.dynamicprogramming.Knapsack
.,com.thealgorithms.dynamicprogramming,KnapsackMemoization,knapSack,9,3,4,12,0,com.thealgorithms.dynamicprogramming.KnapsackMemoization,com.thealgorithms.dynamicprogramming.KnapsackMemoization
.,com.thealgorithms.dynamicprogramming,KnapsackMemoization,solveKnapsackRecursive,15,4,5,28,0,com.thealgorithms.dynamicprogramming.KnapsackMemoization,com.thealgorithms.dynamicprogramming.KnapsackMemoization
.,com.thealgorithms.dynamicprogramming,LevenshteinDistance,minimum,11,3,3,10,0,,
.,com.thealgorithms.dynamicprogramming,LevenshteinDistance,calculateLevenshteinDistance,22,6,2,20,0,com.thealgorithms.dynamicprogramming.LevenshteinDistance,com.thealgorithms.dynamicprogramming.LevenshteinDistance
.,com.thealgorithms.dynamicprogramming,LevenshteinDistance,main,6,1,1,42,0,com.thealgorithms.dynamicprogramming.LevenshteinDistance,com.thealgorithms.dynamicprogramming.LevenshteinDistance
.,com.thealgorithms.dynamicprogramming,LongestAlternatingSubsequence,AlternatingLength,21,7,2,17,0,,
.,com.thealgorithms.dynamicprogramming,LongestAlternatingSubsequence,main,5,1,1,64,0,com.thealgorithms.dynamicprogramming.LongestAlternatingSubsequence,com.thealgorithms.dynamicprogramming.LongestAlternatingSubsequence
.,com.thealgorithms.dynamicprogramming,LongestCommonSubsequence,getLCS,28,8,2,5,0,com.thealgorithms.dynamicprogramming.LongestCommonSubsequence,com.thealgorithms.dynamicprogramming.LongestCommonSubsequence
.,com.thealgorithms.dynamicprogramming,LongestCommonSubsequence,lcsString,18,4,3,40,0,,
.,com.thealgorithms.dynamicprogramming,LongestCommonSubsequence,main,11,2,1,57,0,com.thealgorithms.dynamicprogramming.LongestCommonSubsequence,com.thealgorithms.dynamicprogramming.LongestCommonSubsequence
.,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,main,11,2,1,10,0,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence
.,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,upperBound,12,3,4,24,0,,
.,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,LIS,21,5,1,37,0,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence
.,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,findLISLen,14,3,1,69,0,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence,com.thealgorithms.dynamicprogramming.LongestIncreasingSubsequence
.,com.thealgorithms.dynamicprogramming,LongestIncreasingSubsequence,binarySearchBetween,20,5,3,90,0,,
.,com.thealgorithms.dynamicprogramming,LongestPalindromicSubsequence,main,8,1,1,9,0,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence
.,com.thealgorithms.dynamicprogramming,LongestPalindromicSubsequence,LPS,5,1,1,20,0,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence
.,com.thealgorithms.dynamicprogramming,LongestPalindromicSubsequence,recursiveLPS,23,4,2,26,0,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence,com.thealgorithms.dynamicprogramming.LongestPalindromicSubsequence
.,com.thealgorithms.dynamicprogramming,LongestPalindromicSubstring,main,8,1,1,8,0,com.thealgorithms.dynamicprogramming.LongestPalindromicSubstring,com.thealgorithms.dynamicprogramming.LongestPalindromicSubstring
.,com.thealgorithms.dynamicprogramming,LongestPalindromicSubstring,LPS,25,7,1,19,0,,
.,com.thealgorithms.dynamicprogramming,LongestValidParentheses,getLongestValidParentheses,26,6,1,12,0,,
.,com.thealgorithms.dynamicprogramming,MatrixChainMultiplication,main,46,9,1,16,0,com.thealgorithms.dynamicprogramming.MatrixChainMultiplication,com.thealgorithms.dynamicprogramming.MatrixChainMultiplication
.,com.thealgorithms.dynamicprogramming,MatrixChainMultiplication,printOptimalParens,11,2,2,69,0,com.thealgorithms.dynamicprogramming.MatrixChainMultiplication,com.thealgorithms.dynamicprogramming.MatrixChainMultiplication
.,com.thealgorithms.dynamicprogramming,MatrixChainMultiplication,printArray,8,3,1,80,0,,
.,com.thealgorithms.dynamicprogramming,MatrixChainMultiplication,matrixChainOrder,18,6,0,89,0,,
.,com.thealgorithms.dynamicprogramming,MatrixChainMultiplication,input,4,1,1,110,0,,
.,com.thealgorithms.dynamicprogramming,MatrixChainRecursiveTopDownMemoisation,Memoized_Matrix_Chain,10,3,1,11,0,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation
.,com.thealgorithms.dynamicprogramming,MatrixChainRecursiveTopDownMemoisation,Lookup_Chain,18,5,4,22,0,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation
.,com.thealgorithms.dynamicprogramming,MatrixChainRecursiveTopDownMemoisation,main,4,1,1,42,0,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation,com.thealgorithms.dynamicprogramming.MatrixChainRecursiveTopDownMemoisation
.,com.thealgorithms.dynamicprogramming,MinimumPathSum,testRegular,4,1,0,30,0,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSum,testLessColumns,4,1,0,35,0,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSum,testLessRows,4,1,0,40,0,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSum,testOneRowOneColumn,4,1,0,45,0,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSum,minimumPathSum,20,6,1,50,0,,
.,com.thealgorithms.dynamicprogramming,MinimumSumPartition,subSet,32,9,1,20,0,com.thealgorithms.dynamicprogramming.MinimumSumPartition,com.thealgorithms.dynamicprogramming.MinimumSumPartition
.,com.thealgorithms.dynamicprogramming,MinimumSumPartition,getSum,7,2,1,56,0,,
.,com.thealgorithms.dynamicprogramming,MinimumSumPartition,getMin,10,3,2,70,0,,
.,com.thealgorithms.dynamicprogramming,MinimumSumPartition,main,5,1,1,81,0,com.thealgorithms.dynamicprogramming.MinimumSumPartition,com.thealgorithms.dynamicprogramming.MinimumSumPartition
.,com.thealgorithms.dynamicprogramming,NewManShanksPrime,nthManShanksPrime,8,2,2,13,0,,
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,OptimalJobScheduling,7,1,4,20,0,,
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,execute,4,1,0,36,0,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,calculateCost,7,3,0,44,0,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,runningCost,8,3,2,58,0,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,findMin,7,3,1,89,0,,
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,showResults,10,3,0,106,0,,
.,com.thealgorithms.dynamicprogramming,OptimalJobScheduling,getCost,3,1,2,123,0,,
.,com.thealgorithms.dynamicprogramming,PalindromicPartitioning,minimalpartitions,34,9,1,22,0,,
.,com.thealgorithms.dynamicprogramming,PalindromicPartitioning,main,9,1,1,76,0,com.thealgorithms.dynamicprogramming.PalindromicPartitioning,com.thealgorithms.dynamicprogramming.PalindromicPartitioning
.,com.thealgorithms.dynamicprogramming,PartitionProblem,partition,4,1,1,23,0,com.thealgorithms.dynamicprogramming.SubsetSum,com.thealgorithms.dynamicprogramming.SubsetSum
.,com.thealgorithms.dynamicprogramming,RegexMatching,regexRecursion,33,8,2,19,0,com.thealgorithms.dynamicprogramming.RegexMatching,com.thealgorithms.dynamicprogramming.RegexMatching
.,com.thealgorithms.dynamicprogramming,RegexMatching,regexRecursion,31,8,4,55,0,com.thealgorithms.dynamicprogramming.RegexMatching,com.thealgorithms.dynamicprogramming.RegexMatching
.,com.thealgorithms.dynamicprogramming,RegexMatching,regexRecursion,35,9,5,88,0,com.thealgorithms.dynamicprogramming.RegexMatching,com.thealgorithms.dynamicprogramming.RegexMatching
.,com.thealgorithms.dynamicprogramming,RegexMatching,regexBU,34,7,2,125,0,,
.,com.thealgorithms.dynamicprogramming,RegexMatching,main,8,1,1,157,0,com.thealgorithms.dynamicprogramming.RegexMatching,com.thealgorithms.dynamicprogramming.RegexMatching
.,com.thealgorithms.dynamicprogramming,RodCutting,cutRod,12,3,2,10,0,,
.,com.thealgorithms.dynamicprogramming,RodCutting,main,5,1,1,27,0,com.thealgorithms.dynamicprogramming.RodCutting,com.thealgorithms.dynamicprogramming.RodCutting
.,com.thealgorithms.dynamicprogramming,ShortestSuperSequence,shortestSuperSequence,6,1,2,8,0,com.thealgorithms.dynamicprogramming.ShortestSuperSequence,com.thealgorithms.dynamicprogramming.ShortestSuperSequence
.,com.thealgorithms.dynamicprogramming,ShortestSuperSequence,lcs,18,5,4,22,0,,
.,com.thealgorithms.dynamicprogramming,ShortestSuperSequence,main,5,1,1,48,0,com.thealgorithms.dynamicprogramming.ShortestSuperSequence,com.thealgorithms.dynamicprogramming.ShortestSuperSequence
.,com.thealgorithms.dynamicprogramming,SubsetCount,getCount,17,6,2,11,0,,
.,com.thealgorithms.dynamicprogramming,SubsetCount,getCountSO,18,5,2,42,0,,
.,com.thealgorithms.dynamicprogramming,SubsetSum,main,7,1,1,5,0,com.thealgorithms.dynamicprogramming.SubsetSum,com.thealgorithms.dynamicprogramming.SubsetSum
.,com.thealgorithms.dynamicprogramming,SubsetSum,subsetSum,20,6,2,18,0,,
.,com.thealgorithms.dynamicprogramming,Sum_Of_Subset,main,10,2,1,5,0,com.thealgorithms.dynamicprogramming.Sum_Of_Subset,com.thealgorithms.dynamicprogramming.Sum_Of_Subset
.,com.thealgorithms.dynamicprogramming,Sum_Of_Subset,subsetSum,11,3,3,16,0,com.thealgorithms.dynamicprogramming.Sum_Of_Subset,com.thealgorithms.dynamicprogramming.Sum_Of_Subset
.,com.thealgorithms.dynamicprogramming,UniquePaths,uniquePaths,10,3,3,21,0,,
.,com.thealgorithms.dynamicprogramming,UniquePaths,uniquePaths2,15,5,3,34,0,,
.,com.thealgorithms.dynamicprogramming,WineProblem,WPRecursion,10,2,3,17,0,com.thealgorithms.dynamicprogramming.WineProblem,com.thealgorithms.dynamicprogramming.WineProblem
.,com.thealgorithms.dynamicprogramming,WineProblem,WPTD,15,3,4,32,0,com.thealgorithms.dynamicprogramming.WineProblem,com.thealgorithms.dynamicprogramming.WineProblem
.,com.thealgorithms.dynamicprogramming,WineProblem,WPBU,19,4,1,54,0,,
.,com.thealgorithms.dynamicprogramming,WineProblem,main,6,1,1,75,0,com.thealgorithms.dynamicprogramming.WineProblem,com.thealgorithms.dynamicprogramming.WineProblem
.,com.thealgorithms.dynamicprogramming,CatalanNumberTest,testCatalanNumber,4,1,0,9,1,com.thealgorithms.dynamicprogramming.CatalanNumber,com.thealgorithms.dynamicprogramming.CatalanNumber
.,com.thealgorithms.dynamicprogramming,climbStairsTest,climbStairsTestForTwo,3,1,0,9,1,com.thealgorithms.dynamicprogramming.ClimbingStairs,com.thealgorithms.dynamicprogramming.ClimbingStairs
.,com.thealgorithms.dynamicprogramming,climbStairsTest,climbStairsTestForZero,3,1,0,14,1,com.thealgorithms.dynamicprogramming.ClimbingStairs,com.thealgorithms.dynamicprogramming.ClimbingStairs
.,com.thealgorithms.dynamicprogramming,climbStairsTest,climbStairsTestForOne,3,1,0,19,1,com.thealgorithms.dynamicprogramming.ClimbingStairs,com.thealgorithms.dynamicprogramming.ClimbingStairs
.,com.thealgorithms.dynamicprogramming,climbStairsTest,climbStairsTestForFive,3,1,0,24,1,com.thealgorithms.dynamicprogramming.ClimbingStairs,com.thealgorithms.dynamicprogramming.ClimbingStairs
.,com.thealgorithms.dynamicprogramming,climbStairsTest,climbStairsTestForThree,3,1,0,29,1,com.thealgorithms.dynamicprogramming.ClimbingStairs,com.thealgorithms.dynamicprogramming.ClimbingStairs
.,com.thealgorithms.dynamicprogramming,EggDroppingTest,hasMultipleEggSingleFloor,3,1,0,9,1,com.thealgorithms.dynamicprogramming.EggDropping,com.thealgorithms.dynamicprogramming.EggDropping
.,com.thealgorithms.dynamicprogramming,EggDroppingTest,hasSingleEggSingleFloor,3,1,0,14,1,com.thealgorithms.dynamicprogramming.EggDropping,com.thealgorithms.dynamicprogramming.EggDropping
.,com.thealgorithms.dynamicprogramming,EggDroppingTest,hasSingleEggMultipleFloor,3,1,0,19,1,com.thealgorithms.dynamicprogramming.EggDropping,com.thealgorithms.dynamicprogramming.EggDropping
.,com.thealgorithms.dynamicprogramming,EggDroppingTest,hasMultipleEggMultipleFloor,3,1,0,24,1,com.thealgorithms.dynamicprogramming.EggDropping,com.thealgorithms.dynamicprogramming.EggDropping
.,com.thealgorithms.dynamicprogramming,KnapsackMemoizationTest,Test1,6,1,0,11,1,com.thealgorithms.dynamicprogramming.KnapsackMemoization,com.thealgorithms.dynamicprogramming.KnapsackMemoization
.,com.thealgorithms.dynamicprogramming,KnapsackMemoizationTest,Test2,6,1,0,19,1,com.thealgorithms.dynamicprogramming.KnapsackMemoization,com.thealgorithms.dynamicprogramming.KnapsackMemoization
.,com.thealgorithms.dynamicprogramming,KnapsackMemoizationTest,Test3,6,1,0,27,1,com.thealgorithms.dynamicprogramming.KnapsackMemoization,com.thealgorithms.dynamicprogramming.KnapsackMemoization
.,com.thealgorithms.dynamicprogramming,LevenshteinDistanceTests,levenshteinDistanceTest,4,1,3,10,0,com.thealgorithms.dynamicprogramming.LevenshteinDistance,com.thealgorithms.dynamicprogramming.LevenshteinDistance
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumWithRegularGrid,4,1,0,9,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumWithOneRowOneColumnGrid,4,1,0,15,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumWithEmptyGrid,4,1,0,21,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumWithOneColumnGrid,4,1,0,27,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumGridOneRowGrid,4,1,0,33,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,MinimumPathSumTest,testMinimumPathSumWithDiffRowAndColumnGrid,4,1,0,39,1,com.thealgorithms.dynamicprogramming.MinimumPathSum,com.thealgorithms.dynamicprogramming.MinimumPathSum
.,com.thealgorithms.dynamicprogramming,OptimalJobSchedulingTest,testOptimalJobScheduling1,14,3,0,12,1,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,OptimalJobSchedulingTest,testOptimalJobScheduling2,14,3,0,37,1,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,OptimalJobSchedulingTest,testOptimalJobScheduling3,14,3,0,62,1,com.thealgorithms.dynamicprogramming.OptimalJobScheduling,com.thealgorithms.dynamicprogramming.OptimalJobScheduling
.,com.thealgorithms.dynamicprogramming,PartitionProblemTest,testIfSumOfTheArrayIsOdd,3,1,0,8,1,com.thealgorithms.dynamicprogramming.PartitionProblem,com.thealgorithms.dynamicprogramming.PartitionProblem
.,com.thealgorithms.dynamicprogramming,PartitionProblemTest,testIfSizeOfTheArrayIsOne,3,1,0,12,1,com.thealgorithms.dynamicprogramming.PartitionProblem,com.thealgorithms.dynamicprogramming.PartitionProblem
.,com.thealgorithms.dynamicprogramming,PartitionProblemTest,testIfSumOfTheArrayIsEven1,3,1,0,16,1,com.thealgorithms.dynamicprogramming.PartitionProblem,com.thealgorithms.dynamicprogramming.PartitionProblem
.,com.thealgorithms.dynamicprogramming,PartitionProblemTest,testIfSumOfTheArrayIsEven2,3,1,0,20,1,com.thealgorithms.dynamicprogramming.PartitionProblem,com.thealgorithms.dynamicprogramming.PartitionProblem
.,com.thealgorithms.dynamicprogramming,SubsetCountTest,hasMultipleSubset,4,1,0,10,1,com.thealgorithms.dynamicprogramming.SubsetCount,com.thealgorithms.dynamicprogramming.SubsetCount
.,com.thealgorithms.dynamicprogramming,SubsetCountTest,singleElementSubset,4,1,0,15,1,com.thealgorithms.dynamicprogramming.SubsetCount,com.thealgorithms.dynamicprogramming.SubsetCount
.,com.thealgorithms.dynamicprogramming,SubsetCountTest,hasMultipleSubsetSO,4,1,0,21,1,com.thealgorithms.dynamicprogramming.SubsetCount,com.thealgorithms.dynamicprogramming.SubsetCount
.,com.thealgorithms.dynamicprogramming,SubsetCountTest,singleSubsetSO,4,1,0,26,1,com.thealgorithms.dynamicprogramming.SubsetCount,com.thealgorithms.dynamicprogramming.SubsetCount
.,com.thealgorithms.geometry,GrahamScan,GrahamScan,19,8,1,22,0,,
.,com.thealgorithms.geometry,GrahamScan,hull,5,2,0,55,0,,
.,com.thealgorithms.geometry,GrahamScan,Point,2,1,2,64,0,,
.,com.thealgorithms.geometry,GrahamScan,x,3,1,0,74,0,,
.,com.thealgorithms.geometry,GrahamScan,y,3,1,0,82,0,,
.,com.thealgorithms.geometry,GrahamScan,orientation,7,2,3,90,0,,
.,com.thealgorithms.geometry,GrahamScan,compareTo,7,5,1,107,0,,
.,com.thealgorithms.geometry,GrahamScan,polarOrder,3,1,0,121,0,,
.,com.thealgorithms.geometry,GrahamScan,toString,3,1,0,154,0,,
.,com.thealgorithms.geometry,GrahamScanTest,testGrahamScan,6,1,0,8,1,com.thealgorithms.geometry.GrahamScan,com.thealgorithms.geometry.GrahamScan
.,com.thealgorithms.io,BufferedReader,BufferedReader,3,1,1,36,0,,
.,com.thealgorithms.io,BufferedReader,BufferedReader,3,1,1,40,0,,
.,com.thealgorithms.io,BufferedReader,BufferedReader,6,2,2,44,0,,
.,com.thealgorithms.io,BufferedReader,read,7,3,0,52,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,available,5,2,0,65,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,peek,3,1,0,78,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,peek,7,3,1,86,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,pushRefreshData,6,2,0,99,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,readBlock,7,2,0,117,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,needsRefill,3,1,0,140,0,,
.,com.thealgorithms.io,BufferedReader,refill,5,1,0,144,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,justRefill,11,3,0,150,0,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReader,assertStreamOpen,3,2,0,169,0,,
.,com.thealgorithms.io,BufferedReader,close,10,2,0,173,0,,
.,com.thealgorithms.io,BufferedReaderTest,testPeeks,13,1,0,10,1,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReaderTest,testMixes,25,2,0,31,1,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.io,BufferedReaderTest,testBlockPractical,21,2,0,66,1,com.thealgorithms.io.BufferedReader,com.thealgorithms.io.BufferedReader
.,com.thealgorithms.maths,AbsoluteMax,getMaxValue,12,4,1,5,0,,
.,com.thealgorithms.maths,AbsoluteMin,getMinValue,11,2,1,7,0,,
.,com.thealgorithms.maths,AbsoluteValue,getAbsValue,3,1,1,5,0,,
.,com.thealgorithms.maths,AliquotSum,getAliquotValue,8,1,1,14,0,,
.,com.thealgorithms.maths,AliquotSum,getAliquotSum,12,5,1,28,0,,
.,com.thealgorithms.maths,AmicableNumber,findAllInRange,14,5,2,23,0,com.thealgorithms.maths.AmicableNumber,com.thealgorithms.maths.AmicableNumber
.,com.thealgorithms.maths,AmicableNumber,isAmicableNumber,6,2,2,47,0,com.thealgorithms.maths.AmicableNumber,com.thealgorithms.maths.AmicableNumber
.,com.thealgorithms.maths,AmicableNumber,sumOfDividers,11,3,2,57,0,com.thealgorithms.maths.AmicableNumber,com.thealgorithms.maths.AmicableNumber
.,com.thealgorithms.maths,Area,surfaceAreaCube,6,2,1,23,0,,
.,com.thealgorithms.maths,Area,surfaceAreaSphere,6,2,1,36,0,,
.,com.thealgorithms.maths,Area,surfaceAreaRectangle,9,3,2,49,0,,
.,com.thealgorithms.maths,Area,surfaceAreaCylinder,9,3,2,66,0,,
.,com.thealgorithms.maths,Area,surfaceAreaSquare,6,2,1,83,0,,
.,com.thealgorithms.maths,Area,surfaceAreaTriangle,9,3,2,96,0,,
.,com.thealgorithms.maths,Area,surfaceAreaParallelogram,9,3,2,113,0,,
.,com.thealgorithms.maths,Area,surfaceAreaTrapezium,12,4,3,130,0,,
.,com.thealgorithms.maths,Area,surfaceAreaCircle,6,2,1,151,0,,
.,com.thealgorithms.maths,Area,surfaceAreaHemisphere,6,2,1,164,0,,
.,com.thealgorithms.maths,Area,surfaceAreaCone,9,3,2,177,0,,
.,com.thealgorithms.maths,Armstrong,isArmstrong,10,2,1,12,0,,
.,com.thealgorithms.maths,AutomorphicNumber,isAutomorphic,11,3,1,15,0,,
.,com.thealgorithms.maths,AutomorphicNumber,isAutomorphic2,5,2,1,34,0,,
.,com.thealgorithms.maths,AutomorphicNumber,isAutomorphic3,6,2,1,47,0,,
.,com.thealgorithms.maths,Average,average,10,3,1,8,0,,
.,com.thealgorithms.maths,Average,average,10,3,1,25,0,,
.,com.thealgorithms.maths,BinaryPow,binPow,11,3,2,5,0,,
.,com.thealgorithms.maths,BinomialCoefficient,binomialCoefficient,9,3,2,15,0,com.thealgorithms.maths.BinomialCoefficient,com.thealgorithms.maths.BinomialCoefficient
